timestamp,index,uuid,name,memory.used,memory.total,utilization.gpu,utilization.memory,power.draw,temperature.gpu
2026/09/24 02:29:46.704, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 259.04, 47
2026/09/24 02:29:47.205, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 253.81, 46
2026/09/24 02:29:47.705, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 84, 59, 238.52, 45
2026/09/24 02:29:48.205, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 84, 59, 220.45, 45
2026/09/24 02:29:48.705, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 71, 229.76, 46
2026/09/24 02:29:49.206, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 71, 227.72, 45
2026/09/24 02:29:49.706, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 72, 227.54, 46
2026/09/24 02:29:50.206, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 72, 241.53, 46
2026/09/24 02:29:50.706, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 72, 230.56, 46
2026/09/24 02:29:51.206, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 72, 225.70, 46
2026/09/24 02:29:51.707, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 71, 236.81, 47
2026/09/24 02:29:52.207, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 71, 227.76, 46
2026/09/24 02:29:52.707, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 71, 227.93, 46
